questionId,title,titleSlug,difficulty,topic
1389,Create Target Array in the Given Order,create-target-array-in-the-given-order,EASY,Arrays
1390,Four Divisors,four-divisors,MEDIUM,Arrays
1394,Find Lucky Integer in an Array,find-lucky-integer-in-an-array,EASY,Arrays
1403,Minimum Subsequence in Non-Increasing Order,minimum-subsequence-in-non-increasing-order,EASY,Arrays
1409,Queries on a Permutation With Key,queries-on-a-permutation-with-key,MEDIUM,Arrays
1413,Minimum Value to Get Positive Step by Step Sum,minimum-value-to-get-positive-step-by-step-sum,EASY,Arrays
1423,Maximum Points You Can Obtain from Cards,maximum-points-you-can-obtain-from-cards,MEDIUM,Arrays
1424,Diagonal Traverse II,diagonal-traverse-ii,MEDIUM,Arrays
1426,Counting Elements,counting-elements,EASY,Arrays
1431,Kids With the Greatest Number of Candies,kids-with-the-greatest-number-of-candies,EASY,Arrays
1437,Check If All 1's Are at Least Length K Places Away,check-if-all-1s-are-at-least-length-k-places-away,EASY,Arrays
1442,Count Triplets That Can Form Two Arrays of Equal XOR,count-triplets-that-can-form-two-arrays-of-equal-xor,MEDIUM,Arrays
1450,Number of Students Doing Homework at a Given Time,number-of-students-doing-homework-at-a-given-time,EASY,Arrays
1453,Maximum Number of Darts Inside of a Circular Dartboard,maximum-number-of-darts-inside-of-a-circular-dartboard,HARD,Arrays
1460,Make Two Arrays Equal by Reversing Subarrays,make-two-arrays-equal-by-reversing-subarrays,EASY,Arrays
1464,Maximum Product of Two Elements in an Array,maximum-product-of-two-elements-in-an-array,EASY,Arrays
1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,maximum-area-of-a-piece-of-cake-after-horizontal-and-vertical-cuts,MEDIUM,Arrays
1470,Shuffle the Array,shuffle-the-array,EASY,Arrays
1471,The k Strongest Values in an Array,the-k-strongest-values-in-an-array,MEDIUM,Arrays
1476,Subrectangle Queries,subrectangle-queries,MEDIUM,Arrays
1480,Running Sum of 1d Array,running-sum-of-1d-array,EASY,Arrays
1481,Least Number of Unique Integers after K Removals,least-number-of-unique-integers-after-k-removals,MEDIUM,Arrays
1491,Average Salary Excluding the Minimum and Maximum Salary,average-salary-excluding-the-minimum-and-maximum-salary,EASY,Arrays
1497,Check If Array Pairs Are Divisible by k,check-if-array-pairs-are-divisible-by-k,MEDIUM,Arrays
1502,Can Make Arithmetic Progression From Sequence,can-make-arithmetic-progression-from-sequence,EASY,Arrays
1503,Last Moment Before All Ants Fall Out of a Plank,last-moment-before-all-ants-fall-out-of-a-plank,MEDIUM,Arrays
1509,Minimum Difference Between Largest and Smallest Value in Three Moves,minimum-difference-between-largest-and-smallest-value-in-three-moves,MEDIUM,Arrays
1512,Number of Good Pairs,number-of-good-pairs,EASY,Arrays
1514,Path with Maximum Probability,path-with-maximum-probability,MEDIUM,Arrays
1515,Best Position for a Service Centre,best-position-for-a-service-centre,HARD,Arrays
1534,Count Good Triplets,count-good-triplets,EASY,Arrays
1535,Find the Winner of an Array Game,find-the-winner-of-an-array-game,MEDIUM,Arrays
1536,Minimum Swaps to Arrange a Binary Grid,minimum-swaps-to-arrange-a-binary-grid,MEDIUM,Arrays
1538,Guess the Majority in a Hidden Array,guess-the-majority-in-a-hidden-array,MEDIUM,Arrays
1546,Maximum Number of Non-Overlapping Subarrays With Sum Equals Target,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,MEDIUM,Arrays
1550,Three Consecutive Odds,three-consecutive-odds,EASY,Arrays
1558,Minimum Numbers of Function Calls to Make Target Array,minimum-numbers-of-function-calls-to-make-target-array,MEDIUM,Arrays
1560,Most Visited Sector in  a Circular Track,most-visited-sector-in-a-circular-track,EASY,Arrays
1561,Maximum Number of Coins You Can Get,maximum-number-of-coins-you-can-get,MEDIUM,Arrays
1564,Put Boxes Into the Warehouse I,put-boxes-into-the-warehouse-i,MEDIUM,Arrays
1566,Detect Pattern of Length M Repeated K or More Times,detect-pattern-of-length-m-repeated-k-or-more-times,EASY,Arrays
1570,Dot Product of Two Sparse Vectors,dot-product-of-two-sparse-vectors,MEDIUM,Arrays
1572,Matrix Diagonal Sum,matrix-diagonal-sum,EASY,Arrays
1577,Number of Ways Where Square of Number Is Equal to Product of Two Numbers,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,MEDIUM,Arrays
1580,Put Boxes Into the Warehouse II,put-boxes-into-the-warehouse-ii,MEDIUM,Arrays
1582,Special Positions in a Binary Matrix,special-positions-in-a-binary-matrix,EASY,Arrays
1583,Count Unhappy Friends,count-unhappy-friends,MEDIUM,Arrays
1588,Sum of All Odd Length Subarrays,sum-of-all-odd-length-subarrays,EASY,Arrays
1589,Maximum Sum Obtained of Any Permutation,maximum-sum-obtained-of-any-permutation,MEDIUM,Arrays
1590,Make Sum Divisible by P,make-sum-divisible-by-p,MEDIUM,Arrays
1599,Maximum Profit of Operating a Centennial Wheel,maximum-profit-of-operating-a-centennial-wheel,MEDIUM,Arrays
1605,Find Valid Matrix Given Row and Column Sums,find-valid-matrix-given-row-and-column-sums,MEDIUM,Arrays
1606,Find Servers That Handled Most Number of Requests,find-servers-that-handled-most-number-of-requests,HARD,Arrays
1610,Maximum Number of Visible Points,maximum-number-of-visible-points,HARD,Arrays
1619,Mean of Array After Removing Some Elements,mean-of-array-after-removing-some-elements,EASY,Arrays
1620,Coordinate With Maximum Network Quality,coordinate-with-maximum-network-quality,MEDIUM,Arrays
1630,Arithmetic Subarrays,arithmetic-subarrays,MEDIUM,Arrays
1636,Sort Array by Increasing Frequency,sort-array-by-increasing-frequency,EASY,Arrays
1637,Widest Vertical Area Between Two Points Containing No Points,widest-vertical-area-between-two-points-containing-no-points,EASY,Arrays
1640,Check Array Formation Through Concatenation,check-array-formation-through-concatenation,EASY,Arrays
1642,Furthest Building You Can Reach,furthest-building-you-can-reach,MEDIUM,Arrays
1646,Get Maximum in Generated Array,get-maximum-in-generated-array,EASY,Arrays
1652,Defuse the Bomb,defuse-the-bomb,EASY,Arrays
1656,Design an Ordered Stream,design-an-ordered-stream,EASY,Arrays
1664,Ways to Make a Fair Array,ways-to-make-a-fair-array,MEDIUM,Arrays
1665,Minimum Initial Energy to Finish Tasks,minimum-initial-energy-to-finish-tasks,HARD,Arrays
1672,Richest Customer Wealth,richest-customer-wealth,EASY,Arrays
1674,Minimum Moves to Make Array Complementary,minimum-moves-to-make-array-complementary,MEDIUM,Arrays
1675,Minimize Deviation in Array,minimize-deviation-in-array,HARD,Arrays
1679,Max Number of K-Sum Pairs,max-number-of-k-sum-pairs,MEDIUM,Arrays
1685,Sum of Absolute Differences in a Sorted Array,sum-of-absolute-differences-in-a-sorted-array,MEDIUM,Arrays
1686,Stone Game VI,stone-game-vi,MEDIUM,Arrays
1695,Maximum Erasure Value,maximum-erasure-value,MEDIUM,Arrays
1701,Average Waiting Time,average-waiting-time,MEDIUM,Arrays
1703,Minimum Adjacent Swaps for K Consecutive Ones,minimum-adjacent-swaps-for-k-consecutive-ones,HARD,Arrays
1705,Maximum Number of Eaten Apples,maximum-number-of-eaten-apples,MEDIUM,Arrays
1706,Where Will the Ball Fall,where-will-the-ball-fall,MEDIUM,Arrays
1707,Maximum XOR With an Element From Array,maximum-xor-with-an-element-from-array,HARD,Arrays
1708,Largest Subarray Length K,largest-subarray-length-k,EASY,Arrays
1710,Maximum Units on a Truck,maximum-units-on-a-truck,EASY,Arrays
1711,Count Good Meals,count-good-meals,MEDIUM,Arrays
1720,Decode XORed Array,decode-xored-array,EASY,Arrays
1725,Number Of Rectangles That Can Form The Largest Square,number-of-rectangles-that-can-form-the-largest-square,EASY,Arrays
1726,Tuple with Same Product,tuple-with-same-product,MEDIUM,Arrays
1727,Largest Submatrix With Rearrangements,largest-submatrix-with-rearrangements,MEDIUM,Arrays
1732,Find the Highest Altitude,find-the-highest-altitude,EASY,Arrays
1733,Minimum Number of People to Teach,minimum-number-of-people-to-teach,MEDIUM,Arrays
1734,Decode XORed Permutation,decode-xored-permutation,MEDIUM,Arrays
1744,Can You Eat Your Favorite Candy on Your Favorite Day?,can-you-eat-your-favorite-candy-on-your-favorite-day,MEDIUM,Arrays
1748,Sum of Unique Elements,sum-of-unique-elements,EASY,Arrays
1752,Check if Array Is Sorted and Rotated,check-if-array-is-sorted-and-rotated,EASY,Arrays
1764,Form Array by Concatenating Subarrays of Another Array,form-array-by-concatenating-subarrays-of-another-array,MEDIUM,Arrays
1775,Equal Sum Arrays With Minimum Number of Operations,equal-sum-arrays-with-minimum-number-of-operations,MEDIUM,Arrays
1779,Find Nearest Point That Has the Same X or Y Coordinate,find-nearest-point-that-has-the-same-x-or-y-coordinate,EASY,Arrays
1785,Minimum Elements to Add to Form a Given Sum,minimum-elements-to-add-to-form-a-given-sum,MEDIUM,Arrays
1788,Maximize the Beauty of the Garden,maximize-the-beauty-of-the-garden,HARD,Arrays
1792,Maximum Average Pass Ratio,maximum-average-pass-ratio,MEDIUM,Arrays
1798,Maximum Number of Consecutive Values You Can Make,maximum-number-of-consecutive-values-you-can-make,MEDIUM,Arrays
1800,Maximum Ascending Subarray Sum,maximum-ascending-subarray-sum,EASY,Arrays
1801,Number of Orders in the Backlog,number-of-orders-in-the-backlog,MEDIUM,Arrays
1803,Count Pairs With XOR in a Range,count-pairs-with-xor-in-a-range,HARD,Arrays
1806,Minimum Number of Operations to Reinitialize a Permutation,minimum-number-of-operations-to-reinitialize-a-permutation,MEDIUM,Arrays
1814,Count Nice Pairs in an Array,count-nice-pairs-in-an-array,MEDIUM,Arrays
1817,Finding the Users Active Minutes,finding-the-users-active-minutes,MEDIUM,Arrays
1819,Number of Different Subsequences GCDs,number-of-different-subsequences-gcds,HARD,Arrays
1822,Sign of the Product of an Array,sign-of-the-product-of-an-array,EASY,Arrays
1826,Faulty Sensor,faulty-sensor,EASY,Arrays
1827,Minimum Operations to Make the Array Increasing,minimum-operations-to-make-the-array-increasing,EASY,Arrays
1828,Queries on Number of Points Inside a Circle,queries-on-number-of-points-inside-a-circle,MEDIUM,Arrays
1829,Maximum XOR for Each Query,maximum-xor-for-each-query,MEDIUM,Arrays
1833,Maximum Ice Cream Bars,maximum-ice-cream-bars,MEDIUM,Arrays
1834,Single-Threaded CPU,single-threaded-cpu,MEDIUM,Arrays
1835,Find XOR Sum of All Pairs Bitwise AND,find-xor-sum-of-all-pairs-bitwise-and,HARD,Arrays
1840,Maximum Building Height,maximum-building-height,HARD,Arrays
1846,Maximum Element After Decreasing and Rearranging,maximum-element-after-decreasing-and-rearranging,MEDIUM,Arrays
1848,Minimum Distance to the Target Element,minimum-distance-to-the-target-element,EASY,Arrays
1852,Distinct Numbers in Each Subarray,distinct-numbers-in-each-subarray,MEDIUM,Arrays
1854,Maximum Population Year,maximum-population-year,EASY,Arrays
1861,Rotating the Box,rotating-the-box,MEDIUM,Arrays
1865,Finding Pairs With a Certain Sum,finding-pairs-with-a-certain-sum,MEDIUM,Arrays
1868,Product of Two Run-Length Encoded Arrays,product-of-two-run-length-encoded-arrays,MEDIUM,Arrays
1874,Minimize Product Sum of Two Arrays,minimize-product-sum-of-two-arrays,MEDIUM,Arrays
1877,Minimize Maximum Pair Sum in Array,minimize-maximum-pair-sum-in-array,MEDIUM,Arrays
1878,Get Biggest Three Rhombus Sums in a Grid,get-biggest-three-rhombus-sums-in-a-grid,MEDIUM,Arrays
1882,Process Tasks Using Servers,process-tasks-using-servers,MEDIUM,Arrays
1886,Determine Whether Matrix Can Be Obtained By Rotation,determine-whether-matrix-can-be-obtained-by-rotation,EASY,Arrays
1887,Reduction Operations to Make the Array Elements Equal,reduction-operations-to-make-the-array-elements-equal,MEDIUM,Arrays
1893,Check if All the Integers in a Range Are Covered,check-if-all-the-integers-in-a-range-are-covered,EASY,Arrays
1895,Largest Magic Square,largest-magic-square,MEDIUM,Arrays
1899,Merge Triplets to Form Target Triplet,merge-triplets-to-form-target-triplet,MEDIUM,Arrays
1906,Minimum Absolute Difference Queries,minimum-absolute-difference-queries,MEDIUM,Arrays
1909,Remove One Element to Make the Array Strictly Increasing,remove-one-element-to-make-the-array-strictly-increasing,EASY,Arrays
1912,Design Movie Rental System,design-movie-rental-system,HARD,Arrays
1913,Maximum Product Difference Between Two Pairs,maximum-product-difference-between-two-pairs,EASY,Arrays
1914,Cyclically Rotating a Grid,cyclically-rotating-a-grid,MEDIUM,Arrays
1920,Build Array from Permutation,build-array-from-permutation,EASY,Arrays
1921,Eliminate Maximum Number of Monsters,eliminate-maximum-number-of-monsters,MEDIUM,Arrays
1924,Erect the Fence II,erect-the-fence-ii,HARD,Arrays
1929,Concatenation of Array,concatenation-of-array,EASY,Arrays
1936,Add Minimum Number of Rungs,add-minimum-number-of-rungs,MEDIUM,Arrays
1940,Longest Common Subsequence Between Sorted Arrays,longest-common-subsequence-between-sorted-arrays,MEDIUM,Arrays
1942,The Number of the Smallest Unoccupied Chair,the-number-of-the-smallest-unoccupied-chair,MEDIUM,Arrays
1943,Describe the Painting,describe-the-painting,MEDIUM,Arrays
1953,Maximum Number of Weeks for Which You Can Work,maximum-number-of-weeks-for-which-you-can-work,MEDIUM,Arrays
1958,Check if Move is Legal,check-if-move-is-legal,MEDIUM,Arrays
1962,Remove Stones to Minimize the Total,remove-stones-to-minimize-the-total,MEDIUM,Arrays
1968,Array With Elements Not Equal to Average of Neighbors,array-with-elements-not-equal-to-average-of-neighbors,MEDIUM,Arrays
1975,Maximum Matrix Sum,maximum-matrix-sum,MEDIUM,Arrays
1979,Find Greatest Common Divisor of Array,find-greatest-common-divisor-of-array,EASY,Arrays
1983,Widest Pair of Indices With Equal Range Sum,widest-pair-of-indices-with-equal-range-sum,MEDIUM,Arrays
1984,Minimum Difference Between Highest and Lowest of K Scores,minimum-difference-between-highest-and-lowest-of-k-scores,EASY,Arrays
1989,Maximum Number of People That Can Be Caught in Tag,maximum-number-of-people-that-can-be-caught-in-tag,MEDIUM,Arrays
1991,Find the Middle Index in Array,find-the-middle-index-in-array,EASY,Arrays
1995,Count Special Quadruplets,count-special-quadruplets,EASY,Arrays
2001,Number of Pairs of Interchangeable Rectangles,number-of-pairs-of-interchangeable-rectangles,MEDIUM,Arrays
2006,Count Number of Pairs With Absolute Difference K,count-number-of-pairs-with-absolute-difference-k,EASY,Arrays
2007,Find Original Array From Doubled Array,find-original-array-from-doubled-array,MEDIUM,Arrays
2012,Sum of Beauty in the Array,sum-of-beauty-in-the-array,MEDIUM,Arrays
2013,Detect Squares,detect-squares,MEDIUM,Arrays
2015,Average Height of Buildings in Each Segment,average-height-of-buildings-in-each-segment,MEDIUM,Arrays
2016,Maximum Difference Between Increasing Elements,maximum-difference-between-increasing-elements,EASY,Arrays
2017,Grid Game,grid-game,MEDIUM,Arrays
2018,Check if Word Can Be Placed In Crossword,check-if-word-can-be-placed-in-crossword,MEDIUM,Arrays
2021,Brightest Position on Street,brightest-position-on-street,MEDIUM,Arrays
2022,Convert 1D Array Into 2D Array,convert-1d-array-into-2d-array,EASY,Arrays
2025,Maximum Number of Ways to Partition an Array,maximum-number-of-ways-to-partition-an-array,HARD,Arrays
2028,Find Missing Observations,find-missing-observations,MEDIUM,Arrays
2029,Stone Game IX,stone-game-ix,MEDIUM,Arrays
2032,Two Out of Three,two-out-of-three,EASY,Arrays
2033,Minimum Operations to Make a Uni-Value Grid,minimum-operations-to-make-a-uni-value-grid,MEDIUM,Arrays
2037,Minimum Number of Moves to Seat Everyone,minimum-number-of-moves-to-seat-everyone,EASY,Arrays
2043,Simple Bank System,simple-bank-system,MEDIUM,Arrays
2057,Smallest Index With Equal Value,smallest-index-with-equal-value,EASY,Arrays
2061,Number of Spaces Cleaning Robot Cleaned,number-of-spaces-cleaning-robot-cleaned,MEDIUM,Arrays
2078,Two Furthest Houses With Different Colors,two-furthest-houses-with-different-colors,EASY,Arrays
2079,Watering Plants,watering-plants,MEDIUM,Arrays
2087,Minimum Cost Homecoming of a Robot in a Grid,minimum-cost-homecoming-of-a-robot-in-a-grid,MEDIUM,Arrays
2090,K Radius Subarray Averages,k-radius-subarray-averages,MEDIUM,Arrays
2091,Removing Minimum and Maximum From Array,removing-minimum-and-maximum-from-array,MEDIUM,Arrays
2098,Subsequence of Size K With the Largest Even Sum,subsequence-of-size-k-with-the-largest-even-sum,MEDIUM,Arrays
2099,Find Subsequence of Length K With the Largest Sum,find-subsequence-of-length-k-with-the-largest-sum,EASY,Arrays
2105,Watering Plants II,watering-plants-ii,MEDIUM,Arrays
2107,Number of Unique Flavors After Sharing K Candies,number-of-unique-flavors-after-sharing-k-candies,MEDIUM,Arrays
2113,Elements in Array After Removing and Replacing Elements,elements-in-array-after-removing-and-replacing-elements,MEDIUM,Arrays
2121,Intervals Between Identical Elements,intervals-between-identical-elements,MEDIUM,Arrays
2122,Recover the Original Array,recover-the-original-array,HARD,Arrays
2123,Minimum Operations to Remove Adjacent Ones in Matrix,minimum-operations-to-remove-adjacent-ones-in-matrix,HARD,Arrays
2126,Destroying Asteroids,destroying-asteroids,MEDIUM,Arrays
2128,Remove All Ones With Row and Column Flips,remove-all-ones-with-row-and-column-flips,MEDIUM,Arrays
2132,Stamping the Grid,stamping-the-grid,HARD,Arrays
2133,Check if Every Row and Column Contains All Numbers,check-if-every-row-and-column-contains-all-numbers,EASY,Arrays
2134,Minimum Swaps to Group All 1's Together II,minimum-swaps-to-group-all-1s-together-ii,MEDIUM,Arrays
2136,Earliest Possible Day of Full Bloom,earliest-possible-day-of-full-bloom,HARD,Arrays
2144,Minimum Cost of Buying Candies With Discount,minimum-cost-of-buying-candies-with-discount,EASY,Arrays
2145,Count the Hidden Sequences,count-the-hidden-sequences,MEDIUM,Arrays
2148,Count Elements With Strictly Smaller and Greater Elements ,count-elements-with-strictly-smaller-and-greater-elements,EASY,Arrays
2149,Rearrange Array Elements by Sign,rearrange-array-elements-by-sign,MEDIUM,Arrays
2150,Find All Lonely Numbers in the Array,find-all-lonely-numbers-in-the-array,MEDIUM,Arrays
2154,Keep Multiplying Found Values by Two,keep-multiplying-found-values-by-two,EASY,Arrays
2155,All Divisions With the Highest Score of a Binary Array,all-divisions-with-the-highest-score-of-a-binary-array,MEDIUM,Arrays
2158,Amount of New Area Painted Each Day,amount-of-new-area-painted-each-day,HARD,Arrays
2161,Partition Array According to Given Pivot,partition-array-according-to-given-pivot,MEDIUM,Arrays
